Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
step 6675, trainig accuracy 0.98
step 6680, trainig accuracy 1
step 6681, trainig accuracy 1
step 6682, trainig accuracy 0.96
step 6683, trainig accuracy 1
step 6784, trainig accuracy 1
step 6785, trainig accuracy 1
step 6786, trainig accuracy 1
step 6787, trainig accuracy 0.96
step 6792, trainig accuracy 1
step 6793, trainig accuracy 1
step 6794, trainig accuracy 1
step 6795, trainig accuracy 1
step 6800, trainig accuracy 1
step 6801, trainig accuracy 0.98
step 6802, trainig accuracy 1
step 6803, trainig accuracy 1
step 6808, trainig accuracy 1
step 6809, trainig accuracy 1
step 6810, trainig accuracy 0.98
step 6811, trainig accuracy 0.98
step 6912, trainig accuracy 0.98
step 6913, trainig accuracy 0.98
step 6914, trainig accuracy 0.98
step 6915, trainig accuracy 1
step 6920, trainig accuracy 1
step 6921, trainig accuracy 1
step 6922, trainig accuracy 0.98
step 6923, trainig accuracy 1
step 6928, trainig accuracy 1
step 6929, trainig accuracy 1
step 6930, trainig accuracy 1
step 6931, trainig accuracy 1
step 6936, trainig accuracy 1
step 6937, trainig accuracy 0.98
step 6938, trainig accuracy 0.98
step 6939, trainig accuracy 1
step 7040, trainig accuracy 0.98
step 7041, trainig accuracy 1
step 7042, trainig accuracy 1
step 7043, trainig accuracy 1
step 7048, trainig accuracy 1
step 7049, trainig accuracy 1
step 7050, trainig accuracy 1
step 7051, trainig accuracy 1
step 7056, trainig accuracy 1
step 7057, trainig accuracy 1
step 7058, trainig accuracy 0.96
step 7059, trainig accuracy 1
step 7064, trainig accuracy 1
step 7065, trainig accuracy 0.98
step 7066, trainig accuracy 1
step 7067, trainig accuracy 0.98
step 7168, trainig accuracy 1
step 7169, trainig accuracy 1
step 7170, trainig accuracy 0.98
step 7171, trainig accuracy 0.98
step 7176, trainig accuracy 1
step 7177, trainig accuracy 0.98
step 7178, trainig accuracy 1
step 7179, trainig accuracy 0.98
step 7184, trainig accuracy 1
step 7185, trainig accuracy 1
step 7186, trainig accuracy 0.98
step 7187, trainig accuracy 1
step 7192, trainig accuracy 1
step 7193, trainig accuracy 1
step 7194, trainig accuracy 1
step 7195, trainig accuracy 1
step 7296, trainig accuracy 1
step 7297, trainig accuracy 1
step 7298, trainig accuracy 1
step 7299, trainig accuracy 1
step 7304, trainig accuracy 1
step 7305, trainig accuracy 1
step 7306, trainig accuracy 1
step 7307, trainig accuracy 1
step 7312, trainig accuracy 1
step 7313, trainig accuracy 1
step 7314, trainig accuracy 0.98
step 7315, trainig accuracy 1
step 7320, trainig accuracy 0.98
step 7321, trainig accuracy 1
step 7322, trainig accuracy 1
step 7323, trainig accuracy 1
step 7424, trainig accuracy 1
step 7425, trainig accuracy 1
step 7426, trainig accuracy 1
step 7427, trainig accuracy 0.98
step 7432, trainig accuracy 1
step 7433, trainig accuracy 0.98
step 7434, trainig accuracy 1
step 7435, trainig accuracy 0.98
step 7440, trainig accuracy 1
step 7441, trainig accuracy 1
step 7442, trainig accuracy 1
step 7443, trainig accuracy 1
step 7448, trainig accuracy 1
step 7449, trainig accuracy 1
step 7450, trainig accuracy 0.98
step 7451, trainig accuracy 1
step 7552, trainig accuracy 1
step 7553, trainig accuracy 1
step 7554, trainig accuracy 0.98
step 7555, trainig accuracy 1
step 7560, trainig accuracy 1
step 7561, trainig accuracy 1
step 7562, trainig accuracy 1
step 7563, trainig accuracy 1
step 7568, trainig accuracy 1
step 7569, trainig accuracy 1
step 7570, trainig accuracy 0.98
step 7571, trainig accuracy 0.96
step 7576, trainig accuracy 1
step 7577, trainig accuracy 0.98
step 7578, trainig accuracy 0.98
step 7579, trainig accuracy 1
step 7680, trainig accuracy 0.98
step 7681, trainig accuracy 1
step 7682, trainig accuracy 1
step 7683, trainig accuracy 0.98
step 7688, trainig accuracy 1
step 7689, trainig accuracy 0.98
step 7690, trainig accuracy 0.98
step 7691, trainig accuracy 0.98
step 7696, trainig accuracy 1
step 7697, trainig accuracy 1
step 7698, trainig accuracy 1
step 7699, trainig accuracy 0.98
step 7704, trainig accuracy 0.98
step 7705, trainig accuracy 1
step 7706, trainig accuracy 1
step 7707, trainig accuracy 0.98
step 7808, trainig accuracy 1
step 7809, trainig accuracy 1
step 7810, trainig accuracy 1
step 7811, trainig accuracy 1
step 7816, trainig accuracy 1
step 7817, trainig accuracy 1
step 7818, trainig accuracy 1
step 7819, trainig accuracy 1
step 7824, trainig accuracy 1
step 7825, trainig accuracy 1
step 7826, trainig accuracy 1
step 7827, trainig accuracy 1
step 7832, trainig accuracy 1
step 7833, trainig accuracy 1
step 7834, trainig accuracy 1
step 7835, trainig accuracy 1
step 7936, trainig accuracy 1
step 7937, trainig accuracy 1
step 7938, trainig accuracy 0.98
step 7939, trainig accuracy 1
step 7944, trainig accuracy 1
step 7945, trainig accuracy 1
step 7946, trainig accuracy 0.98
step 7947, trainig accuracy 1
step 7952, trainig accuracy 0.98
step 7953, trainig accuracy 1
step 7954, trainig accuracy 1
step 7955, trainig accuracy 1
step 7960, trainig accuracy 1
step 7961, trainig accuracy 1
step 7962, trainig accuracy 1
step 7963, trainig accuracy 1
step 8064, trainig accuracy 1
step 8065, trainig accuracy 1
step 8066, trainig accuracy 0.98
step 8067, trainig accuracy 1
step 8072, trainig accuracy 1
step 8073, trainig accuracy 0.98
step 8074, trainig accuracy 0.98
step 8075, trainig accuracy 1
step 8080, trainig accuracy 1
step 8081, trainig accuracy 1
step 8082, trainig accuracy 0.98
step 8083, trainig accuracy 1
step 8088, trainig accuracy 0.98
step 8089, trainig accuracy 1
step 8090, trainig accuracy 1
step 8091, trainig accuracy 1
step 8192, trainig accuracy 1
step 8193, trainig accuracy 0.98
step 8194, trainig accuracy 1
step 8195, trainig accuracy 0.98
step 8200, trainig accuracy 1
step 8201, trainig accuracy 1
step 8202, trainig accuracy 1
step 8203, trainig accuracy 1
step 8208, trainig accuracy 1
step 8209, trainig accuracy 1
step 8210, trainig accuracy 1
step 8211, trainig accuracy 1
step 8216, trainig accuracy 1
step 8217, trainig accuracy 1
step 8218, trainig accuracy 1
step 8219, trainig accuracy 1
step 8320, trainig accuracy 1
step 8321, trainig accuracy 1
step 8322, trainig accuracy 1
step 8323, trainig accuracy 1
step 8328, trainig accuracy 1
step 8329, trainig accuracy 0.98
step 8330, trainig accuracy 1
step 8331, trainig accuracy 1
step 8336, trainig accuracy 1
step 8337, trainig accuracy 0.94
step 8338, trainig accuracy 1
step 8339, trainig accuracy 1
step 8344, trainig accuracy 1
step 8345, trainig accuracy 1
step 8346, trainig accuracy 1
step 8347, trainig accuracy 1
step 8448, trainig accuracy 1
step 8449, trainig accuracy 0.98
step 8450, trainig accuracy 1
step 8451, trainig accuracy 1
step 8456, trainig accuracy 1
step 8457, trainig accuracy 1
step 8458, trainig accuracy 1
step 8459, trainig accuracy 0.98
step 8464, trainig accuracy 0.98
step 8465, trainig accuracy 0.96
step 8466, trainig accuracy 0.98
step 8467, trainig accuracy 0.98
step 8472, trainig accuracy 0.98
step 8473, trainig accuracy 1
step 8474, trainig accuracy 1
step 8475, trainig accuracy 1
step 8576, trainig accuracy 1
step 8577, trainig accuracy 0.98
step 8578, trainig accuracy 0.98
step 8579, trainig accuracy 0.98
step 8584, trainig accuracy 1
step 8585, trainig accuracy 0.98
step 8586, trainig accuracy 1
step 8587, trainig accuracy 1
step 8592, trainig accuracy 0.98
step 8593, trainig accuracy 1
step 8594, trainig accuracy 1
step 8595, trainig accuracy 1
step 8600, trainig accuracy 1
step 8601, trainig accuracy 1
step 8602, trainig accuracy 1
step 8603, trainig accuracy 0.98
step 8704, trainig accuracy 1
step 8705, trainig accuracy 0.98
step 8706, trainig accuracy 1
step 8707, trainig accuracy 0.98
step 8712, trainig accuracy 1
step 8713, trainig accuracy 1
step 8714, trainig accuracy 1
step 8715, trainig accuracy 1
step 8720, trainig accuracy 1
step 8721, trainig accuracy 1
step 8722, trainig accuracy 1
step 8723, trainig accuracy 1
step 8728, trainig accuracy 1
step 8729, trainig accuracy 1
step 8730, trainig accuracy 1
step 8731, trainig accuracy 1
step 8832, trainig accuracy 1
step 8833, trainig accuracy 1
step 8834, trainig accuracy 1
step 8835, trainig accuracy 1
step 8840, trainig accuracy 1
step 8841, trainig accuracy 1
step 8842, trainig accuracy 1
step 8843, trainig accuracy 1
step 8848, trainig accuracy 1
step 8849, trainig accuracy 0.98
step 8850, trainig accuracy 1
step 8851, trainig accuracy 1
step 8856, trainig accuracy 1
step 8857, trainig accuracy 1
step 8858, trainig accuracy 1
step 8859, trainig accuracy 1
step 8960, trainig accuracy 0.96
step 8961, trainig accuracy 1
step 8962, trainig accuracy 0.98
step 8963, trainig accuracy 1
step 8968, trainig accuracy 1
step 8969, trainig accuracy 1
step 8970, trainig accuracy 1
step 8971, trainig accuracy 0.98
step 8976, trainig accuracy 1
step 8977, trainig accuracy 1
step 8978, trainig accuracy 1
step 8979, trainig accuracy 1
step 8984, trainig accuracy 1
step 8985, trainig accuracy 0.98
step 8986, trainig accuracy 0.98
step 8987, trainig accuracy 0.98
step 9088, trainig accuracy 1
step 9089, trainig accuracy 1
step 9090, trainig accuracy 1
step 9091, trainig accuracy 0.98
step 9096, trainig accuracy 1
step 9097, trainig accuracy 1
step 9098, trainig accuracy 0.98
step 9099, trainig accuracy 0.98
step 9104, trainig accuracy 1
step 9105, trainig accuracy 0.98
step 9106, trainig accuracy 1
step 9107, trainig accuracy 1
step 9112, trainig accuracy 1
step 9113, trainig accuracy 1
step 9114, trainig accuracy 1
step 9115, trainig accuracy 1
step 9216, trainig accuracy 1
step 9217, trainig accuracy 1
step 9218, trainig accuracy 1
step 9219, trainig accuracy 1
step 9224, trainig accuracy 1
step 9225, trainig accuracy 1
step 9226, trainig accuracy 1
step 9227, trainig accuracy 1
step 9232, trainig accuracy 0.98
step 9233, trainig accuracy 1
step 9234, trainig accuracy 1
step 9235, trainig accuracy 1
step 9240, trainig accuracy 1
step 9241, trainig accuracy 1
step 9242, trainig accuracy 1
step 9243, trainig accuracy 0.98
step 9344, trainig accuracy 1
step 9345, trainig accuracy 1
step 9346, trainig accuracy 1
step 9347, trainig accuracy 1
step 9352, trainig accuracy 1
step 9353, trainig accuracy 1
step 9354, trainig accuracy 1
step 9355, trainig accuracy 1
step 9360, trainig accuracy 1
step 9361, trainig accuracy 1
step 9362, trainig accuracy 1
step 9363, trainig accuracy 1
step 9368, trainig accuracy 1
step 9369, trainig accuracy 0.98
step 9370, trainig accuracy 1
step 9371, trainig accuracy 0.98
step 9472, trainig accuracy 1
step 9473, trainig accuracy 0.98
step 9474, trainig accuracy 1
step 9475, trainig accuracy 1
step 9480, trainig accuracy 0.98
step 9481, trainig accuracy 1
step 9482, trainig accuracy 1
step 9483, trainig accuracy 1
step 9488, trainig accuracy 1
step 9489, trainig accuracy 1
step 9490, trainig accuracy 1
step 9491, trainig accuracy 0.98
step 9496, trainig accuracy 1
step 9497, trainig accuracy 1
step 9498, trainig accuracy 1
step 9499, trainig accuracy 1
step 9600, trainig accuracy 1
step 9601, trainig accuracy 1
step 9602, trainig accuracy 1
step 9603, trainig accuracy 1
step 9608, trainig accuracy 1
step 9609, trainig accuracy 1
step 9610, trainig accuracy 0.98
step 9611, trainig accuracy 1
step 9616, trainig accuracy 1
step 9617, trainig accuracy 1
step 9618, trainig accuracy 1
step 9619, trainig accuracy 0.98
step 9624, trainig accuracy 0.98
step 9625, trainig accuracy 0.98
step 9626, trainig accuracy 1
step 9627, trainig accuracy 1
step 9728, trainig accuracy 1
step 9729, trainig accuracy 0.98
step 9730, trainig accuracy 1
step 9731, trainig accuracy 1
step 9736, trainig accuracy 0.98
step 9737, trainig accuracy 1
step 9738, trainig accuracy 1
step 9739, trainig accuracy 1
step 9744, trainig accuracy 1
step 9745, trainig accuracy 1
step 9746, trainig accuracy 1
step 9747, trainig accuracy 0.98
step 9752, trainig accuracy 0.98
step 9753, trainig accuracy 1
step 9754, trainig accuracy 1
step 9755, trainig accuracy 1
step 9856, trainig accuracy 1
step 9857, trainig accuracy 1
step 9858, trainig accuracy 1
step 9859, trainig accuracy 1
step 9864, trainig accuracy 1
step 9865, trainig accuracy 1
step 9866, trainig accuracy 1
step 9867, trainig accuracy 1
step 9872, trainig accuracy 1
step 9873, trainig accuracy 1
step 9874, trainig accuracy 1
step 9875, trainig accuracy 0.98
step 9880, trainig accuracy 1
step 9881, trainig accuracy 0.94
step 9882, trainig accuracy 0.98
step 9883, trainig accuracy 0.98
step 9984, trainig accuracy 1
step 9985, trainig accuracy 1
step 9986, trainig accuracy 1
step 9987, trainig accuracy 1
step 9992, trainig accuracy 1
step 9993, trainig accuracy 1
step 9994, trainig accuracy 1
step 9995, trainig accuracy 0.98
step 10000, trainig accuracy 1
step 10001, trainig accuracy 1
step 10002, trainig accuracy 1
step 10003, trainig accuracy 1
step 10008, trainig accuracy 1
step 10009, trainig accuracy 1
step 10010, trainig accuracy 1
step 10011, trainig accuracy 1
step 10112, trainig accuracy 1
step 10113, trainig accuracy 1
step 10114, trainig accuracy 1
step 10115, trainig accuracy 1
step 10120, trainig accuracy 1
step 10121, trainig accuracy 1
step 10122, trainig accuracy 1
step 10123, trainig accuracy 0.98
step 10128, trainig accuracy 1
step 10129, trainig accuracy 1
step 10130, trainig accuracy 1
step 10131, trainig accuracy 1
step 10136, trainig accuracy 1
step 10137, trainig accuracy 1
step 10138, trainig accuracy 0.98
step 10139, trainig accuracy 0.98
step 10240, trainig accuracy 1
step 10241, trainig accuracy 1
step 10242, trainig accuracy 1
step 10243, trainig accuracy 1
step 10248, trainig accuracy 1
step 10249, trainig accuracy 1
step 10250, trainig accuracy 1
step 10251, trainig accuracy 1
step 10256, trainig accuracy 0.98
step 10257, trainig accuracy 1
step 10258, trainig accuracy 1
step 10259, trainig accuracy 1
step 10264, trainig accuracy 1
step 10265, trainig accuracy 0.98
step 10266, trainig accuracy 1
step 10267, trainig accuracy 1
step 10368, trainig accuracy 0.98
step 10369, trainig accuracy 1
step 10370, trainig accuracy 1
step 10371, trainig accuracy 1
step 10376, trainig accuracy 1
step 10377, trainig accuracy 1
step 10378, trainig accuracy 1
step 10379, trainig accuracy 1
step 10384, trainig accuracy 1
step 10385, trainig accuracy 1
step 10386, trainig accuracy 1
step 10387, trainig accuracy 1
step 10392, trainig accuracy 0.98
step 10393, trainig accuracy 1
step 10394, trainig accuracy 1
step 10395, trainig accuracy 1
step 10496, trainig accuracy 0.98
step 10497, trainig accuracy 1
step 10498, trainig accuracy 0.98
step 10499, trainig accuracy 0.98
step 10504, trainig accuracy 1
step 10505, trainig accuracy 1
step 10506, trainig accuracy 1
step 10507, trainig accuracy 1
step 10512, trainig accuracy 0.98
step 10513, trainig accuracy 1
step 10514, trainig accuracy 1
step 10515, trainig accuracy 1
step 10520, trainig accuracy 1
step 10521, trainig accuracy 1
step 10522, trainig accuracy 0.98
step 10523, trainig accuracy 1
step 10624, trainig accuracy 1
step 10625, trainig accuracy 0.98
step 10626, trainig accuracy 1
step 10627, trainig accuracy 1
step 10632, trainig accuracy 1
step 10633, trainig accuracy 1
step 10634, trainig accuracy 1
step 10635, trainig accuracy 1
step 10640, trainig accuracy 1
step 10641, trainig accuracy 1
step 10642, trainig accuracy 1
step 10643, trainig accuracy 1
step 10648, trainig accuracy 1
step 10649, trainig accuracy 1
step 10650, trainig accuracy 1
step 10651, trainig accuracy 1
step 10752, trainig accuracy 1
step 10753, trainig accuracy 0.98
step 10754, trainig accuracy 1
step 10755, trainig accuracy 1
step 10760, trainig accuracy 1
step 10761, trainig accuracy 1
step 10762, trainig accuracy 1
step 10763, trainig accuracy 1
step 10768, trainig accuracy 1
step 10769, trainig accuracy 0.98
step 10770, trainig accuracy 1
step 10771, trainig accuracy 1
step 10776, trainig accuracy 1
step 10777, trainig accuracy 1
step 10778, trainig accuracy 1
step 10779, trainig accuracy 1
step 10880, trainig accuracy 1
step 10881, trainig accuracy 1
step 10882, trainig accuracy 1
step 10883, trainig accuracy 1
step 10888, trainig accuracy 1
step 10889, trainig accuracy 1
step 10890, trainig accuracy 1
step 10891, trainig accuracy 1
step 10896, trainig accuracy 0.98
step 10897, trainig accuracy 0.98
step 10898, trainig accuracy 1
step 10899, trainig accuracy 0.96
step 10904, trainig accuracy 0.98
step 10905, trainig accuracy 1
step 10906, trainig accuracy 1
step 10907, trainig accuracy 0.98
step 11008, trainig accuracy 1
step 11009, trainig accuracy 1
step 11010, trainig accuracy 1
step 11011, trainig accuracy 1
step 11016, trainig accuracy 1
step 11017, trainig accuracy 1
step 11018, trainig accuracy 0.98
step 11019, trainig accuracy 1
step 11024, trainig accuracy 1
step 11025, trainig accuracy 1
step 11026, trainig accuracy 1
step 11027, trainig accuracy 1
step 11032, trainig accuracy 0.98
step 11033, trainig accuracy 1
step 11034, trainig accuracy 1
step 11035, trainig accuracy 1
step 11136, trainig accuracy 1
step 11137, trainig accuracy 1
step 11138, trainig accuracy 1
step 11139, trainig accuracy 1
step 11144, trainig accuracy 1
step 11145, trainig accuracy 1
step 11146, trainig accuracy 0.98
step 11147, trainig accuracy 1
step 11152, trainig accuracy 1
step 11153, trainig accuracy 1
step 11154, trainig accuracy 1
step 11155, trainig accuracy 1
step 11160, trainig accuracy 1
step 11161, trainig accuracy 1
step 11162, trainig accuracy 1
step 11163, trainig accuracy 1
step 11264, trainig accuracy 0.98
step 11265, trainig accuracy 1
step 11266, trainig accuracy 1
step 11267, trainig accuracy 1
step 11272, trainig accuracy 0.98
step 11273, trainig accuracy 0.98
step 11274, trainig accuracy 1
step 11275, trainig accuracy 0.98
step 11280, trainig accuracy 1
step 11281, trainig accuracy 1
step 11282, trainig accuracy 1
step 11283, trainig accuracy 1
step 11288, trainig accuracy 0.96
step 11289, trainig accuracy 1
step 11290, trainig accuracy 1
step 11291, trainig accuracy 1
step 11392, trainig accuracy 1
step 11393, trainig accuracy 1
step 11394, trainig accuracy 0.98
step 11395, trainig accuracy 1
step 11400, trainig accuracy 1
step 11401, trainig accuracy 1
step 11402, trainig accuracy 1
step 11403, trainig accuracy 0.98
step 11408, trainig accuracy 1
step 11409, trainig accuracy 1
step 11410, trainig accuracy 1
step 11411, trainig accuracy 1
step 11416, trainig accuracy 1
step 11417, trainig accuracy 1
step 11418, trainig accuracy 1
step 11419, trainig accuracy 1
step 11520, trainig accuracy 1
step 11521, trainig accuracy 1
step 11522, trainig accuracy 1
step 11523, trainig accuracy 1
step 11528, trainig accuracy 1
step 11529, trainig accuracy 1
step 11530, trainig accuracy 1
step 11531, trainig accuracy 1
step 11536, trainig accuracy 1
step 11537, trainig accuracy 1
step 11538, trainig accuracy 1
step 11539, trainig accuracy 1
step 11544, trainig accuracy 1
step 11545, trainig accuracy 0.98
step 11546, trainig accuracy 1
step 11547, trainig accuracy 1
step 11648, trainig accuracy 1
step 11649, trainig accuracy 0.98
step 11650, trainig accuracy 1
step 11651, trainig accuracy 1
step 11656, trainig accuracy 1
step 11657, trainig accuracy 0.98
step 11658, trainig accuracy 1
step 11659, trainig accuracy 1
step 11664, trainig accuracy 0.98
step 11665, trainig accuracy 1
step 11666, trainig accuracy 1
step 11667, trainig accuracy 0.98
step 11672, trainig accuracy 1
step 11673, trainig accuracy 1
step 11674, trainig accuracy 1
step 11675, trainig accuracy 1
step 11776, trainig accuracy 1
step 11777, trainig accuracy 1
step 11778, trainig accuracy 0.98
step 11779, trainig accuracy 1
step 11784, trainig accuracy 1
step 11785, trainig accuracy 1
step 11786, trainig accuracy 1
step 11787, trainig accuracy 1
step 11792, trainig accuracy 1
step 11793, trainig accuracy 1
step 11794, trainig accuracy 1
step 11795, trainig accuracy 1
step 11800, trainig accuracy 1
step 11801, trainig accuracy 1
step 11802, trainig accuracy 1
step 11803, trainig accuracy 1
step 11904, trainig accuracy 1
step 11905, trainig accuracy 1
step 11906, trainig accuracy 1
step 11907, trainig accuracy 1
step 11912, trainig accuracy 1
step 11913, trainig accuracy 1
step 11914, trainig accuracy 1
step 11915, trainig accuracy 1
step 11920, trainig accuracy 1
step 11921, trainig accuracy 1
step 11922, trainig accuracy 1
step 11923, trainig accuracy 1
step 11928, trainig accuracy 1
step 11929, trainig accuracy 1
step 11930, trainig accuracy 1
step 11931, trainig accuracy 1
step 12032, trainig accuracy 0.98
step 12033, trainig accuracy 0.98
step 12034, trainig accuracy 0.98
step 12035, trainig accuracy 0.98
step 12040, trainig accuracy 1
step 12041, trainig accuracy 1
step 12042, trainig accuracy 1
step 12043, trainig accuracy 1
step 12048, trainig accuracy 1
step 12049, trainig accuracy 1
step 12050, trainig accuracy 1
step 12051, trainig accuracy 1
step 12056, trainig accuracy 1
step 12057, trainig accuracy 1
step 12058, trainig accuracy 1
step 12059, trainig accuracy 1
step 12160, trainig accuracy 1
step 12161, trainig accuracy 1
step 12162, trainig accuracy 1
step 12163, trainig accuracy 1
step 12168, trainig accuracy 0.98
step 12169, trainig accuracy 1
step 12170, trainig accuracy 1
step 12171, trainig accuracy 1
step 12176, trainig accuracy 1
step 12177, trainig accuracy 1
step 12178, trainig accuracy 1
step 12179, trainig accuracy 1
step 12184, trainig accuracy 0.98
step 12185, trainig accuracy 1
step 12186, trainig accuracy 1
step 12187, trainig accuracy 1
step 12288, trainig accuracy 1
step 12289, trainig accuracy 0.98
step 12290, trainig accuracy 1
step 12291, trainig accuracy 1
step 12296, trainig accuracy 1
step 12297, trainig accuracy 1
step 12298, trainig accuracy 1
step 12299, trainig accuracy 0.98
step 12304, trainig accuracy 1
step 12305, trainig accuracy 1
step 12306, trainig accuracy 0.98
step 12307, trainig accuracy 1
step 12312, trainig accuracy 1
step 12313, trainig accuracy 0.98
step 12314, trainig accuracy 1
step 12315, trainig accuracy 1
step 12416, trainig accuracy 1
step 12417, trainig accuracy 1
step 12418, trainig accuracy 1
step 12419, trainig accuracy 1
step 12424, trainig accuracy 1
step 12425, trainig accuracy 1
step 12426, trainig accuracy 1
step 12427, trainig accuracy 1
step 12432, trainig accuracy 1
step 12433, trainig accuracy 1
step 12434, trainig accuracy 1
step 12435, trainig accuracy 1
step 12440, trainig accuracy 1
step 12441, trainig accuracy 1
step 12442, trainig accuracy 1
step 12443, trainig accuracy 1
step 12544, trainig accuracy 1
step 12545, trainig accuracy 1
step 12546, trainig accuracy 1
step 12547, trainig accuracy 1
step 12552, trainig accuracy 1
step 12553, trainig accuracy 1
step 12554, trainig accuracy 1
step 12555, trainig accuracy 1
step 12560, trainig accuracy 1
step 12561, trainig accuracy 1
step 12562, trainig accuracy 1
step 12563, trainig accuracy 1
step 12568, trainig accuracy 1
step 12569, trainig accuracy 1
step 12570, trainig accuracy 1
step 12571, trainig accuracy 1
step 12672, trainig accuracy 1
step 12673, trainig accuracy 1
step 12674, trainig accuracy 1
step 12675, trainig accuracy 1
step 12680, trainig accuracy 1
step 12681, trainig accuracy 1
step 12682, trainig accuracy 1
step 12683, trainig accuracy 1
step 12688, trainig accuracy 1
step 12689, trainig accuracy 1
step 12690, trainig accuracy 1
step 12691, trainig accuracy 1
step 12696, trainig accuracy 1
step 12697, trainig accuracy 0.98
step 12698, trainig accuracy 0.98
step 12699, trainig accuracy 1
step 12800, trainig accuracy 1
step 12801, trainig accuracy 1
step 12802, trainig accuracy 1
step 12803, trainig accuracy 1
step 12808, trainig accuracy 1
step 12809, trainig accuracy 1
step 12810, trainig accuracy 1
step 12811, trainig accuracy 0.98
step 12816, trainig accuracy 1
step 12817, trainig accuracy 1
step 12818, trainig accuracy 0.98
step 12819, trainig accuracy 1
step 12824, trainig accuracy 1
step 12825, trainig accuracy 1
step 12826, trainig accuracy 1
step 12827, trainig accuracy 1
step 12928, trainig accuracy 0.98
step 12929, trainig accuracy 1
step 12930, trainig accuracy 1
step 12931, trainig accuracy 1
step 12936, trainig accuracy 1
step 12937, trainig accuracy 1
step 12938, trainig accuracy 1
step 12939, trainig accuracy 1
step 12944, trainig accuracy 1
step 12945, trainig accuracy 1
step 12946, trainig accuracy 0.98
step 12947, trainig accuracy 1
step 12952, trainig accuracy 1
step 12953, trainig accuracy 1
step 12954, trainig accuracy 1
step 12955, trainig accuracy 0.94
step 13056, trainig accuracy 1
step 13057, trainig accuracy 1
step 13058, trainig accuracy 1
step 13059, trainig accuracy 1
step 13064, trainig accuracy 1
step 13065, trainig accuracy 1
step 13066, trainig accuracy 1
step 13067, trainig accuracy 1
step 13072, trainig accuracy 1
step 13073, trainig accuracy 1
step 13074, trainig accuracy 1
step 13075, trainig accuracy 1
step 13080, trainig accuracy 1
step 13081, trainig accuracy 1
step 13082, trainig accuracy 1
step 13083, trainig accuracy 1
step 13184, trainig accuracy 1
step 13185, trainig accuracy 1
step 13186, trainig accuracy 1
step 13187, trainig accuracy 1
step 13192, trainig accuracy 1
step 13193, trainig accuracy 1
step 13194, trainig accuracy 1
step 13195, trainig accuracy 1
step 13200, trainig accuracy 1
step 13201, trainig accuracy 1
step 13202, trainig accuracy 1
step 13203, trainig accuracy 1
step 13208, trainig accuracy 1
step 13209, trainig accuracy 1
step 13210, trainig accuracy 1
step 13211, trainig accuracy 1
step 13312, trainig accuracy 1
step 13313, trainig accuracy 1
step 13314, trainig accuracy 1
step 13315, trainig accuracy 1
step 13320, trainig accuracy 1
step 13321, trainig accuracy 1
step 13322, trainig accuracy 1
step 13323, trainig accuracy 1
step 13328, trainig accuracy 1
step 13329, trainig accuracy 1
step 13330, trainig accuracy 1
step 13331, trainig accuracy 1
step 13336, trainig accuracy 1
step 13337, trainig accuracy 1
step 13338, trainig accuracy 1
step 13339, trainig accuracy 1
step 13440, trainig accuracy 1
step 13441, trainig accuracy 1
step 13442, trainig accuracy 1
step 13443, trainig accuracy 1
step 13448, trainig accuracy 1
step 13449, trainig accuracy 1
step 13450, trainig accuracy 1
step 13451, trainig accuracy 1
step 13456, trainig accuracy 1
step 13457, trainig accuracy 1
step 13458, trainig accuracy 1
step 13459, trainig accuracy 0.98
step 13464, trainig accuracy 1
step 13465, trainig accuracy 1
step 13466, trainig accuracy 0.98
step 13467, trainig accuracy 1
step 13568, trainig accuracy 0.98
step 13569, trainig accuracy 1
step 13570, trainig accuracy 1
step 13571, trainig accuracy 1
step 13576, trainig accuracy 1
step 13577, trainig accuracy 1
step 13578, trainig accuracy 1
step 13579, trainig accuracy 1
step 13584, trainig accuracy 0.98
step 13585, trainig accuracy 1
step 13586, trainig accuracy 1
step 13587, trainig accuracy 1
step 13592, trainig accuracy 1
step 13593, trainig accuracy 1
step 13594, trainig accuracy 1
step 13595, trainig accuracy 1
step 13696, trainig accuracy 1
step 13697, trainig accuracy 1
step 13698, trainig accuracy 1
step 13699, trainig accuracy 1
step 13704, trainig accuracy 1
step 13705, trainig accuracy 1
step 13706, trainig accuracy 1
step 13707, trainig accuracy 1
step 13712, trainig accuracy 1
step 13713, trainig accuracy 1
step 13714, trainig accuracy 1
step 13715, trainig accuracy 1
step 13720, trainig accuracy 1
step 13721, trainig accuracy 1
step 13722, trainig accuracy 0.96
step 13723, trainig accuracy 1
step 13824, trainig accuracy 1
step 13825, trainig accuracy 1
step 13826, trainig accuracy 0.98
step 13827, trainig accuracy 0.98
step 13832, trainig accuracy 1
step 13833, trainig accuracy 1
step 13834, trainig accuracy 1
step 13835, trainig accuracy 1
step 13840, trainig accuracy 1
step 13841, trainig accuracy 1
step 13842, trainig accuracy 1
step 13843, trainig accuracy 1
step 13848, trainig accuracy 1
step 13849, trainig accuracy 1
step 13850, trainig accuracy 1
step 13851, trainig accuracy 1
step 13952, trainig accuracy 0.98
step 13953, trainig accuracy 1
step 13954, trainig accuracy 0.98
